Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster_1,cluster_2,cluster_3,cluster_4,best_feature,optimal_value,predicted_increase
1769,Satanique Samba Trio,Dizem Morte,4sHvpkyrfqY0ATL8aDElgW,0,2012,afrobeat,0.564,0.445,2,-13.729,1.0,0.149,0.649,0.794,0.336,0.802,115.599,91107.0,4.0,False,True,False,False,speechiness,0.0,2.1993638727731124
1770,Neon Trees,Everybody Talks,2iUmqdfGZcHIhS3b9E9EWq,77,2012,alt-rock,0.471,0.924,8,-3.906,1.0,0.0586,0.00301,0.0,0.313,0.725,154.961,177280.0,4.0,False,False,True,False,danceability,0.6265555555555555,2.5781627041993573
1771,Deftones,Rosemary,4FEr6dIdH6EqLKR0jB560J,71,2012,alt-rock,0.285,0.613,5,-6.412,1.0,0.0421,0.0185,0.1,0.114,0.0772,126.628,413347.0,4.0,False,False,True,False,instrumentalness,0.0,7.648312001041587
1772,Black Veil Brides,In The End,1RTYixE1DD3g3upEpmCJpa,68,2012,alt-rock,0.442,0.939,8,-4.18,1.0,0.0941,0.000183,0.00589,0.0857,0.27,140.021,228280.0,4.0,False,False,True,False,instrumentalness,0.0,3.671022251189864
1773,Thousand Foot Krutch,Courtesy Call,0AOmbw8AwDnwXhHC3OhdVB,71,2012,alt-rock,0.531,0.638,11,-5.145,0.0,0.0809,0.00409,0.0,0.0822,0.445,164.079,236898.0,4.0,False,False,True,False,danceability,0.7310000000000001,1.552228703219516
1774,Deftones,Entombed,4bLCPfBLKlqiONo6TALTh5,65,2012,alt-rock,0.399,0.753,10,-3.882,1.0,0.0375,0.00593,0.128,0.366,0.167,130.055,299240.0,4.0,False,False,True,False,instrumentalness,0.0,5.86219347606815
1775,Passion Pit,Take a Walk,4Sfa7hdVkqlM8UW5LsSY3F,65,2012,alt-rock,0.566,0.755,11,-5.526,1.0,0.0368,0.0338,0.0,0.315,0.445,101.006,264493.0,4.0,False,False,True,False,valence,0.245,0.2911958879957872
1776,WALK THE MOON,Anna Sun,3e0yTP5trHBBVvV32jwXqF,61,2012,alt-rock,0.472,0.844,10,-6.578,1.0,0.054,0.00173,0.0,0.24,0.34,140.034,321280.0,4.0,False,False,True,False,danceability,0.6719999999999999,2.3268003474282857
1777,Three Days Grace,Chalk Outline,0XGV1bem5W9ICY2rgleryV,61,2012,alt-rock,0.59,0.792,7,-5.013,1.0,0.0603,0.000567,0.0,0.0448,0.663,153.023,181987.0,4.0,False,False,False,False,valence,0.463,0.4795372808165155
1778,Thousand Foot Krutch,War of Change,1qUHD9oPIMFHKpR12NY2KC,67,2012,alt-rock,0.531,0.887,5,-4.417,0.0,0.0329,0.00261,0.000512,0.0657,0.626,104.055,231665.0,4.0,False,False,True,False,instrumentalness,0.0,3.246463794593474
1779,Hollywood Undead,Another Way Out,7J8D1BVioYBaKFUnDAHTak,63,2012,alt-rock,0.563,0.946,9,-5.72,1.0,0.0548,0.000108,0.00512,0.118,0.652,149.966,167667.0,4.0,False,False,True,False,instrumentalness,0.0,3.2141955954592234
1780,Stone Sour,Absolute Zero,14EORgkbXqIx5K4Haucmnb,64,2012,alt-rock,0.552,0.988,1,-2.555,0.0,0.0787,0.000108,0.309,0.846,0.619,139.941,229840.0,4.0,False,False,True,False,speechiness,0.0,2.908669778025155
1781,Matthew West,"Hello, My Name Is",2XEdrmqNM9ZQQ24ViuceB0,58,2012,alt-rock,0.595,0.894,11,-4.115,1.0,0.0323,0.000583,1.24e-06,0.326,0.643,101.987,223427.0,4.0,False,False,True,False,valence,0.443,0.5642011132076874
1782,My Darkest Days,Casual Sex,442YgzY4YBcE3UXFRrczJb,58,2012,alt-rock,0.671,0.922,11,-4.175,0.0,0.0463,0.00912,0.0,0.662,0.858,116.04,193573.0,4.0,False,False,False,False,energy,0.722,0.5812067727468424
1783,My Darkest Days,Save Yourself,6FhB5ZyT4JsIJ0ozDlXCIp,61,2012,alt-rock,0.503,0.921,8,-5.907,0.0,0.106,0.00093,2.75e-06,0.26,0.359,121.983,221160.0,4.0,False,False,True,False,danceability,0.7030000000000001,2.495272221369884
1784,Matt Redman,"10,000 Reasons (Bless The Lord) [Radio Version] - Radio Version/Live",2MobJagQB0dGJoRqI8OT0m,63,2012,alt-rock,0.459,0.561,7,-7.091,1.0,0.0271,0.0839,0.0,0.0998,0.306,144.783,256933.0,4.0,False,False,True,False,danceability,0.6145555555555555,2.636018401104934
1785,Deftones,Swerve City,2OUR8g12h5qsGDs1v5lqvp,59,2012,alt-rock,0.457,0.964,10,-2.963,1.0,0.0656,0.0001,0.00811,0.67,0.372,111.972,164987.0,4.0,False,False,True,False,instrumentalness,0.0,1.867476764539699
1786,Thousand Foot Krutch,Be Somebody,33MnSYLvtOrbj5zwfioEiH,63,2012,alt-rock,0.457,0.669,6,-5.792,0.0,0.0288,0.0296,0.0,0.142,0.312,93.987,222436.0,4.0,False,False,True,False,danceability,0.5681111111111111,2.693786140656819
1787,León Larregui,Brillas,6OKmGZASRCmiKQKz4hCNrs,54,2012,alt-rock,0.628,0.462,9,-11.813,1.0,0.0354,0.341,0.000864,0.217,0.308,93.016,224827.0,4.0,False,False,False,False,loudness,0.0,3.364809190524671
1788,TobyMac,Speak Life,7FO6QgfJRKtEwZiYO0dIO9,57,2012,alt-rock,0.65,0.888,9,-3.35,1.0,0.0515,0.137,0.0,0.0879,0.565,90.013,205080.0,4.0,False,False,False,False,valence,0.3649999999999999,0.7873421693911418
1789,3 Doors Down,Let Me Go,0nNVR2iDM3eVzEgMi78vQm,55,2012,alt-rock,0.48,0.863,1,-4.914,0.0,0.0385,0.0181,0.0,0.111,0.491,91.972,243053.0,4.0,False,False,True,False,danceability,0.6799999999999999,2.205440637971879
1790,The Neighbourhood,A Little Death,0Ot6e3wYVQQ1Us9PM977jE,64,2012,alt-rock,0.53,0.763,6,-4.712,0.0,0.0332,0.0026,1.86e-06,0.105,0.338,88.013,209707.0,4.0,False,False,True,False,danceability,0.73,2.242983753421332
1791,Nine Lashes,Anthem Of The Lonely,1bKRtH1leT7y003VikaXUc,60,2012,alt-rock,0.348,0.972,10,-3.144,0.0,0.0951,0.000364,0.0,0.119,0.652,196.213,241720.0,4.0,False,False,True,False,danceability,0.548,0.5459887493508297
1792,Otherwise,Soldiers,1iWgFnhR0oW5Mup8yXDAPW,60,2012,alt-rock,0.592,0.877,2,-4.05,0.0,0.0502,0.0095,0.000171,0.131,0.712,117.106,241849.0,4.0,False,False,True,False,instrumentalness,0.0,2.0081077028597534
1793,Thousand Foot Krutch,Let the Sparks Fly,1591zSWxS0xqHniiIDowDQ,58,2012,alt-rock,0.642,0.86,2,-4.888,1.0,0.0561,0.000608,0.0,0.306,0.625,120.059,246131.0,4.0,False,False,False,False,valence,0.425,0.7686853830795926
1794,Deftones,Romantic Dreams,23ZfYXdy2deoaf4u1XObHZ,58,2012,alt-rock,0.152,0.959,6,-4.143,0.0,0.151,1.49e-05,4.83e-05,0.654,0.27,78.875,278107.0,3.0,False,False,True,False,instrumentalness,0.0,2.954179491937332
1795,Marcy Playground,Sex And Candy,3hAaCXvutknQugsPFogh8H,54,2012,alt-rock,0.55,0.702,11,-5.693,0.0,0.0281,0.046,1.4e-06,0.119,0.515,159.968,172486.0,4.0,False,False,True,False,danceability,0.7055555555555555,0.8126252804513037
1796,The Shins,Simple Song,48bo7uexDvAThcRDvEB2W7,58,2012,alt-rock,0.546,0.878,7,-5.137,1.0,0.0525,0.0133,0.0,0.135,0.35,119.945,255400.0,4.0,False,False,True,False,danceability,0.746,1.0552006953958148
1797,Passion Pit,Carried Away,52a6VcF23v5HB7KfDEmBHq,56,2012,alt-rock,0.772,0.826,0,-5.135,1.0,0.0344,0.0176,8.56e-06,0.383,0.871,119.995,221973.0,4.0,False,False,False,False,valence,0.671,0.6459599887479222
1798,Electric Guest,This Head I Hold,1tzPSule9WZ9B8SujHv8fp,54,2012,alt-rock,0.663,0.873,0,-4.915,1.0,0.0328,0.0268,0.0108,0.261,0.962,162.024,175773.0,4.0,False,False,False,False,instrumentalness,0.0,5.827211677108583
1799,Big Daddy Weave,Redeemed,7zuwaenG5AF0vG7o7kMduX,54,2012,alt-rock,0.329,0.509,11,-6.607,1.0,0.0333,0.374,0.0,0.12,0.227,127.119,276187.0,3.0,True,False,False,False,speechiness,0.2073777777777777,1.456684783755751
1800,The Neighbourhood,Sweater Weather,4pGqFOfzvfe6avb9kbZicC,60,2012,alt-rock,0.695,0.615,7,-5.325,0.0,0.042,0.15,0.000212,0.0879,0.414,124.015,240040.0,4.0,False,False,False,False,instrumentalness,0.0,3.002857540801461
1801,Deftones,Tempest,1parffUcsk8pfGbyMtGnmW,56,2012,alt-rock,0.343,0.798,9,-5.962,0.0,0.0545,0.00148,0.000344,0.11,0.0549,147.769,365480.0,4.0,False,False,True,False,instrumentalness,0.0,5.296846841856505
1802,for KING & COUNTRY,The Proof of Your Love,5pNavG44Qct8Vm5vQDDxYF,53,2012,alt-rock,0.396,0.671,0,-6.953,0.0,0.0351,0.0984,0.0,0.0844,0.257,156.072,197320.0,4.0,False,False,True,False,danceability,0.5960000000000001,3.0179697230418903
1803,Deftones,Leathers,0RLhtEt50QUwKXNwKI4dSJ,55,2012,alt-rock,0.28,0.861,10,-4.6,1.0,0.0647,5.61e-05,0.0977,0.0798,0.0597,157.904,248893.0,4.0,False,False,True,False,instrumentalness,0.0,7.158281634201913
1804,Deftones,Gauze,6ApFw0KmCRA0X0p2Vbqm0U,54,2012,alt-rock,0.321,0.926,0,-4.789,1.0,0.064,0.000107,0.0437,0.353,0.287,110.199,281400.0,4.0,False,False,True,False,instrumentalness,0.0,3.81259954788144
1805,The Vaccines,I Always Knew,6E3NosMXYlGD21K7KqIxQ1,56,2012,alt-rock,0.393,0.872,2,-2.53,1.0,0.0401,0.000122,0.000407,0.312,0.393,150.097,214347.0,4.0,False,False,True,False,instrumentalness,0.0,3.351301471870336
1806,Flyleaf,Call You Out,6MLiQIWMaTaaOB04R1VC0k,51,2012,alt-rock,0.361,0.903,7,-3.447,1.0,0.05,0.000869,0.000716,0.866,0.496,146.106,139440.0,4.0,False,False,True,False,danceability,0.5609999999999999,1.9517918437223152
1807,Hollywood Undead,Lion,79CATxWpb9uezVeOIazKgs,57,2012,alt-rock,0.478,0.898,6,-5.603,1.0,0.106,0.00193,0.0,0.0703,0.536,168.953,234933.0,4.0,False,False,True,False,danceability,0.589111111111111,1.993628363606799
1808,Rend Collective,Build Your Kingdom Here,0yqWOXyvDtC2ol1Idz8r8J,54,2012,alt-rock,0.456,0.508,2,-14.339,1.0,0.0402,0.0218,0.0,0.237,0.553,133.965,257960.0,4.0,False,False,True,False,loudness,0.0,5.948761659695638
1809,TobyMac,Me Without You,3LEBulRQI5hHe2TUKKswUf,51,2012,alt-rock,0.775,0.785,7,-3.503,0.0,0.0411,0.00247,0.0,0.0669,0.963,130.027,214665.0,4.0,False,False,False,False,valence,0.7629999999999999,0.31314491978139
1810,Three Days Grace,Misery Loves My Company,1We9y0dSphaMHt4owfGWpw,53,2012,alt-rock,0.516,0.872,8,-5.102,1.0,0.0402,0.00139,0.0,0.258,0.556,99.936,162293.0,4.0,False,False,True,False,danceability,0.716,2.5846809679537586
1811,Three Days Grace,The High Road,5M7y0vJBmG5TDmOIBN9run,53,2012,alt-rock,0.442,0.88,1,-4.187,0.0,0.0761,0.0424,0.0,0.153,0.4,142.733,193680.0,4.0,False,False,True,False,danceability,0.5975555555555556,3.163707566545632
1812,Hollywood Undead,We Are,05c0LG7DakbvX0gYbBHjPP,55,2012,alt-rock,0.409,0.979,5,-2.107,1.0,0.134,0.00146,2.68e-06,0.139,0.201,173.982,274387.0,4.0,False,False,True,False,energy,0.8035555555555555,1.582754060702772
1813,WALK THE MOON,Tightrope,44psOy0D0SP8rcIiUgKgBs,51,2012,alt-rock,0.467,0.794,1,-6.174,0.0,0.0349,8.39e-05,0.00204,0.103,0.589,162.435,209187.0,4.0,False,False,True,False,instrumentalness,0.0,2.7900809039981738
1814,Third Day,I Need A Miracle,2gXwMixw0voLNVxPr4Ja6v,51,2012,alt-rock,0.401,0.698,4,-6.321,1.0,0.0393,0.0231,0.0,0.149,0.347,166.373,222547.0,4.0,False,False,True,False,danceability,0.601,2.993508627449355
1815,Die Antwoord,Baby's On Fire,6mlGXuG5FmzcePHsMn6rIA,61,2012,alt-rock,0.829,0.844,4,-4.329,0.0,0.0967,0.0521,0.00148,0.171,0.762,130.037,236840.0,4.0,False,False,False,False,instrumentalness,0.0,2.425684968369101
1816,Vicentico,No Te Apartes de Mí,74KqkyHbpneHF6JT8EwUOO,70,2012,alt-rock,0.816,0.549,7,-8.649,1.0,0.0312,0.791,3.4e-05,0.117,0.886,111.032,198333.0,4.0,True,False,False,False,valence,0.6859999999999999,3.849497159902296
1817,The Offspring,Slim Pickens Does The Right Thing And Rides The Bomb To Hell,1feH81BVs89SplmcJzuh1F,59,2012,alt-rock,0.52,0.983,0,-1.415,1.0,0.0703,0.0265,0.0,0.32,0.62,149.033,156000.0,4.0,False,False,True,False,speechiness,0.2703,0.984195186433798
1818,Thousand Foot Krutch,Fly On the Wall,61nJplehv0WVUKMQX0pd8O,54,2012,alt-rock,0.61,0.663,4,-5.871,0.0,0.0322,0.00235,0.0,0.269,0.33,120.027,242772.0,4.0,False,False,False,False,danceability,0.7655555555555555,0.2527779707602811
1819,Hollywood Undead,Kill Everyone,168wlfnWuhfvgfgeuz7vZO,52,2012,alt-rock,0.523,0.886,7,-4.472,1.0,0.12,0.000219,0.0,0.124,0.745,171.958,172573.0,4.0,False,False,True,False,danceability,0.6341111111111112,1.9525598362675824
1820,Youngblood Hawke,We Come Running,4Xv41B0BJRcMBJYpavNDfD,48,2012,alt-rock,0.56,0.736,10,-7.014,1.0,0.041,0.000287,0.00303,0.118,0.31,124.983,248600.0,4.0,False,False,True,False,instrumentalness,0.0,3.7766854073264113
1821,Nonpoint,That Day,7nobjDCjkn6Y8UDQFt2mga,53,2012,alt-rock,0.538,0.975,5,-4.518,0.0,0.0668,0.000416,0.0561,0.296,0.588,100.046,210827.0,4.0,False,False,True,False,instrumentalness,0.0,5.820529799427618
1822,Big Daddy Weave,Overwhelmed,0UcyrdirFfmpzEKQJ47Ixr,49,2012,alt-rock,0.527,0.639,0,-6.828,1.0,0.0386,0.0752,0.0,0.105,0.197,148.015,329027.0,3.0,False,False,True,False,speechiness,0.2386,2.550808701952377
1823,The Killers,Runaways,62BxlOvQCjLNQA5ARA4Dug,58,2012,alt-rock,0.409,0.837,1,-4.043,1.0,0.0406,0.00116,0.00651,0.0855,0.199,121.757,243787.0,4.0,False,False,True,False,instrumentalness,0.0,3.5363574719957214
1824,Deftones,What Happened to You?,3GXmLpYjgpjXFtDkS4wtJ7,51,2012,alt-rock,0.54,0.776,5,-5.161,1.0,0.0641,0.015,0.0548,0.0952,0.574,152.062,233707.0,4.0,False,False,True,False,instrumentalness,0.0,7.855584360508466
1825,Sidewalk Prophets,Live Like That,6QbbxQtijqLfUV90Vlm1Xh,49,2012,alt-rock,0.479,0.893,3,-4.134,1.0,0.0476,0.053,0.0,0.0791,0.398,124.062,237199.0,4.0,False,False,True,False,danceability,0.5901111111111111,2.4702161554916096
1826,"Phillips, Craig & Dean",Great I Am,29wltCk6XgsiLdIWw8vbKN,49,2012,alt-rock,0.408,0.75,2,-7.278,1.0,0.0352,0.00249,3.66e-05,0.086,0.258,160.141,269787.0,4.0,False,False,True,False,instrumentalness,0.0,2.279296158330233
1827,The Killers,The Way It Was,0x4rW5jv6fkKweBgjE5O8F,57,2012,alt-rock,0.661,0.801,1,-4.998,0.0,0.0246,0.0104,1.77e-05,0.0738,0.517,105.994,231160.0,4.0,False,False,False,False,instrumentalness,0.0,2.120756055357262
1828,Stone Sour,Tired,1q9ru9Wx2Q9Ez8irkGcyFa,54,2012,alt-rock,0.312,0.934,3,-3.793,0.0,0.0683,0.000606,6.76e-05,0.115,0.471,201.991,251840.0,4.0,False,False,True,False,instrumentalness,0.0,2.733802824309386
1829,Jack White,Sixteen Saltines,3XBPCbTU9rSGuyuK7Xbj4B,52,2012,alt-rock,0.603,0.868,11,-7.879,0.0,0.0887,0.0136,7.04e-06,0.0767,0.679,131.532,155720.0,4.0,False,False,False,False,loudness,0.0,1.571645513329841
1830,Lifehouse,Between The Raindrops,1nxGSNnFCpDLwm3umCOUpi,51,2012,alt-rock,0.525,0.63,6,-6.673,1.0,0.0317,0.00119,0.0,0.146,0.236,106.978,285120.0,4.0,False,False,True,False,danceability,0.7250000000000001,1.936727506424884
1831,Thousand Foot Krutch,We Are,6Rtrt8cKaQ7gpuKAhiHOMn,53,2012,alt-rock,0.572,0.887,11,-4.304,0.0,0.102,0.00103,0.0,0.0302,0.558,121.002,198101.0,4.0,False,False,True,False,valence,0.358,0.7010673380913062
1832,TobyMac,Steal My Show,5mYLVplVjmd1GMe2oAhr9O,48,2012,alt-rock,0.621,0.881,0,-3.872,1.0,0.0295,0.0433,0.0,0.401,0.622,104.975,215946.0,4.0,False,False,False,False,valence,0.422,0.7851800224143446
1833,WALK THE MOON,Jenny,7eMpW9I1ZpVs6VQ90naDBh,49,2012,alt-rock,0.544,0.788,5,-5.593,0.0,0.0474,0.000366,0.0,0.141,0.818,148.121,245133.0,4.0,False,False,True,False,danceability,0.6551111111111111,2.12091519180613
1834,Miike Snow,Paddling Out,2egGsu9X7zdNJxU9Kftq6l,50,2012,alt-rock,0.599,0.818,10,-3.652,0.0,0.0394,0.0095,0.00571,0.297,0.366,128.159,217960.0,4.0,False,False,False,False,instrumentalness,0.0,4.593232973895688
1835,Die Antwoord,I Fink U Freeky,2wdTyQevxBPHraGsFGiyjx,58,2012,alt-rock,0.843,0.751,6,-6.5,1.0,0.223,0.0292,1.71e-05,0.499,0.514,129.985,280920.0,4.0,False,False,False,False,instrumentalness,0.0,5.348549984527899
1836,Flyleaf,Fire Fire,6SOzNLaZF6gHGgh7qU56hE,49,2012,alt-rock,0.419,0.906,4,-4.464,0.0,0.0448,0.0037,0.00139,0.13,0.337,174.062,181907.0,4.0,False,False,True,False,instrumentalness,0.0,3.482358481569264
1837,Victimas Del Doctor Cerebro,El Esqueleto,0CucYEXuGngb0vfUMpOmID,45,2012,alt-rock,0.556,0.872,7,-5.573,1.0,0.174,0.0402,0.0,0.151,0.687,150.339,223013.0,4.0,False,False,True,False,valence,0.487,0.7243716076568809
1838,Hollywood Undead,Dead Bite,5qnF4Ss6NHiUX45HryKEol,50,2012,alt-rock,0.665,0.908,0,-4.562,1.0,0.127,0.0901,0.0,0.917,0.653,96.039,218267.0,4.0,False,False,False,False,energy,0.708,0.6035380451062586
1839,Tenth Avenue North,Worn,6jAAYLKxXPyeEoddXu6Gf7,48,2012,alt-rock,0.51,0.42,6,-8.014,1.0,0.0312,0.384,0.0,0.102,0.19,125.898,244120.0,4.0,True,False,False,False,loudness,0.0,1.7445858100516674
1840,The Neighbourhood,Leaving Tonight,6C0T7QMpmeDoDkke32Ctqb,54,2012,alt-rock,0.566,0.681,9,-5.443,0.0,0.0299,0.0149,0.0,0.104,0.187,119.916,203880.0,4.0,False,False,False,False,danceability,0.766,0.2358124911457793
1841,Britt Nicole,Gold,2fdd8W8eTym1gWO1dl1nxo,49,2012,alt-rock,0.65,0.819,8,-3.389,1.0,0.031,0.0266,0.0,0.348,0.895,95.958,179334.0,4.0,False,False,False,False,valence,0.6950000000000001,0.7185908481577385
1842,Hinder,Save Me,65jwtnBytda6pB8uUGDM2X,50,2012,alt-rock,0.56,0.975,0,-3.788,1.0,0.0641,0.000214,0.0479,0.339,0.673,90.957,166200.0,4.0,False,False,True,False,instrumentalness,0.0,5.770402003437933
1843,Jack White,Love Interruption,3s3ciLHOXE1xVqGkdxwHPs,50,2012,alt-rock,0.582,0.365,9,-11.04,1.0,0.0388,0.648,1.03e-06,0.147,0.312,93.856,157973.0,4.0,True,False,False,False,loudness,0.0,1.798389030316983
1844,Saint Motel,Puzzle Pieces,2Zd9awmsA8KuF65snhz7YH,48,2012,alt-rock,0.537,0.89,5,-5.191,1.0,0.0488,0.117,2.05e-05,0.279,0.597,114.088,231387.0,4.0,False,False,True,False,instrumentalness,0.0,3.1834964528604
1845,Jack White,I'm Shakin',07AjyDeE85pDr4Dj8BzgWB,51,2012,alt-rock,0.586,0.781,11,-10.052,0.0,0.235,0.0142,0.00105,0.0673,0.755,80.753,180173.0,4.0,False,False,False,False,loudness,0.0,4.355861666283314
1846,Deftones,Poltergeist,109Reh7np1btqIGNbVTAq3,50,2012,alt-rock,0.436,0.951,11,-3.383,1.0,0.116,1.37e-05,0.712,0.0771,0.285,155.977,211413.0,4.0,False,False,False,True,speechiness,0.0,3.7989543143150506
1847,Electric Guest,American Daydream,2r0lAM25q5tJE1H4SesviY,47,2012,alt-rock,0.666,0.473,5,-10.06,0.0,0.0454,0.154,0.00317,0.109,0.409,75.002,168627.0,4.0,False,False,False,False,loudness,-3.286666666666667,3.151862647897744
1848,Passion,One Thing Remains,1bVVKpdOuQ77Ti3kcTdfTy,47,2012,alt-rock,0.428,0.73,11,-4.435,1.0,0.0286,0.00497,0.0,0.244,0.161,147.976,239613.0,4.0,False,False,True,False,danceability,0.5835555555555556,3.1352532563518984
1849,The Heavy,What Makes A Good Man?,3nGWzFBJ5tMzHWAgs16fK6,54,2012,alt-rock,0.456,0.803,2,-4.265,1.0,0.0786,0.000259,0.000368,0.291,0.333,186.15,226380.0,4.0,False,False,True,False,instrumentalness,0.0,2.693507106310662
1850,Fred Eaglesmith,Trucker Speed,46odp6vkKYlv0fPdRhdk1Y,48,2012,alt-rock,0.735,0.11,7,-13.814,1.0,0.0516,0.905,0.000101,0.104,0.288,130.106,311373.0,4.0,True,False,False,False,acousticness,0.9672222222222222,3.4286939908223246
1851,Matt Redman,Blessed Be Your Name,14HrSWGYPCDwqAcVFUYKsq,54,2012,alt-rock,0.443,0.819,11,-6.61,1.0,0.0615,0.00338,0.016,0.696,0.0983,116.033,348893.0,4.0,False,False,True,False,instrumentalness,0.0,7.5493324054326525
1852,Thousand Foot Krutch,The End Is Where We Begin,4XevN0IZXLR9f59QrSjOXo,53,2012,alt-rock,0.463,0.88,11,-4.204,0.0,0.0499,0.00189,0.0,0.126,0.513,177.872,224854.0,4.0,False,False,True,False,danceability,0.5741111111111111,2.2838652335413983
1853,DIIV,(Druun),2zHTg5sylSRQ9Ng6D4JbC2,53,2012,alt-rock,0.468,0.753,9,-8.553,1.0,0.0309,3.42e-05,0.628,0.0977,0.646,134.968,127800.0,4.0,False,False,False,True,tempo,75.31555555555556,0.4641051532267326
1854,Saint Motel,Daydream / Wetdream / Nightmare,3UYFbRnkJlvm4POhrtsEL7,48,2012,alt-rock,0.292,0.74,6,-6.444,1.0,0.0758,0.117,0.00458,0.0938,0.193,91.973,307093.0,4.0,False,False,True,False,instrumentalness,0.0,3.815412065883532
1855,Shovels & Rope,Birmingham,3lwcrfL6LfZ1p9ZU8KRx4n,47,2012,alt-rock,0.61,0.61,7,-7.071,1.0,0.0337,0.0117,0.0,0.134,0.442,82.523,240560.0,4.0,False,False,False,False,loudness,0.0,0.6834773216802041
1856,St. Lucia,Elevate,0pBLfQ5JBjh12H6DGZjMwM,49,2012,alt-rock,0.541,0.982,2,-4.908,1.0,0.106,0.00767,0.000809,0.291,0.723,104.035,308360.0,4.0,False,False,True,False,speechiness,0.0,5.714088974991613
1857,The Menzingers,Good Things,00hgtJwONC7jG6X0GUMXvv,48,2012,alt-rock,0.48,0.93,3,-5.985,1.0,0.0385,0.00479,0.104,0.161,0.487,136.904,143187.0,4.0,False,False,True,False,tempo,61.31288888888889,0.9600685301946896
1858,Young Guns,Bones,7e5xSRGOpvzqIGN40g5Rtp,43,2012,alt-rock,0.351,0.88,6,-3.651,0.0,0.0564,3.26e-06,0.552,0.298,0.536,157.016,197681.0,4.0,False,False,False,True,speechiness,0.0,3.3656195696944167
1859,Deftones,Goon Squad,0vB4pHzanZWUMprHnlsafz,49,2012,alt-rock,0.29,0.927,7,-6.39,1.0,0.104,8.58e-05,0.868,0.0655,0.038,156.146,340000.0,4.0,False,False,False,True,speechiness,0.0,3.5961261461463696
1860,Fobia,El Microbito,0wTrY23ot5A0aog0JNzXLS,44,2012,alt-rock,0.701,0.926,0,-1.395,1.0,0.0327,0.13,0.00103,0.111,0.935,121.944,156947.0,4.0,False,False,False,False,speechiness,0.2327,1.7488537279681644
1861,Sidewalk Prophets,Keep Making Me,7m4E8QpiUyhPBGNALonJqS,49,2012,alt-rock,0.489,0.464,6,-6.619,1.0,0.0303,0.186,9.25e-05,0.109,0.215,74.913,201573.0,4.0,False,False,False,False,instrumentalness,0.0,2.29419618098078
1862,The Killers,Miss Atomic Bomb,1XsS266JiQtoqqLdlgD17V,55,2012,alt-rock,0.56,0.734,10,-7.094,1.0,0.0317,0.0273,2.12e-05,0.253,0.332,132.953,293507.0,4.0,False,False,True,False,instrumentalness,0.0,3.569090665948014
1863,DIIV,Doused,30uvCVEYqgktyLfDcI76Hx,53,2012,alt-rock,0.376,0.868,5,-4.914,0.0,0.0377,0.0677,0.762,0.0645,0.742,169.968,222973.0,4.0,False,False,False,True,speechiness,0.0264111111111111,0.7268597613808012
1864,Justin Townes Earle,Look The Other Way,69z7yKXiyR9gvBTHh1kFXV,47,2012,alt-rock,0.651,0.649,4,-6.847,1.0,0.027,0.334,3.92e-06,0.259,0.812,120.106,149760.0,4.0,False,False,False,False,valence,0.6120000000000001,2.455569847322563
1865,Inspector,Me Estoy Enamorando,0CYoeBgcZEPjiRhwtxGDTR,62,2012,alt-rock,0.671,0.927,10,-3.868,1.0,0.0564,0.0266,0.000209,0.0951,0.946,163.945,243253.0,4.0,False,False,False,False,instrumentalness,0.0,2.057971711701807
1866,Nine Lashes,Write It Down,3fNP3Bo2WgK1CJQ1BFEqLp,50,2012,alt-rock,0.505,0.974,6,-2.956,1.0,0.0783,8.11e-05,0.0,0.0565,0.512,95.982,169293.0,4.0,False,False,True,False,danceability,0.7050000000000001,0.8101405713913117
1867,Natalia Lafourcade,"Amor, Amor de Mis Amores (with Devendra Banhart)",3dB42OEuVNiktvt3V5JRVI,60,2012,alt-rock,0.69,0.398,2,-6.704,1.0,0.0274,0.14,3.08e-05,0.128,0.643,105.009,237000.0,4.0,False,False,False,False,instrumentalness,0.0,1.3552082601731108
1868,David Crowder Band,After All (Holy),3daAYqNEt5hzPtHycscQoM,46,2012,alt-rock,0.103,0.645,1,-6.372,1.0,0.0467,0.107,0.011,0.0857,0.124,66.668,276093.0,4.0,False,False,True,False,instrumentalness,0.0,3.9006963280987534
1869,Jack White,Love Is Blindness,1kBM7AURqQTIXFePNVpEwP,52,2012,alt-rock,0.266,0.74,10,-7.972,0.0,0.0788,0.0513,0.00426,0.162,0.5,48.578,198613.0,4.0,False,False,True,False,loudness,0.0,0.7035725443045209
1870,Michael W. Smith,Awesome God,089YdobV7859anDvVu1TsY,50,2012,alt-rock,0.298,0.66,7,-8.187,1.0,0.041,0.283,5.24e-06,0.629,0.185,138.902,197613.0,4.0,False,False,True,False,loudness,0.0,1.8960953040863409
1871,Big Daddy Weave,The Only Name (Yours Will Be),3Ba5WQizFbQPRN7MtlXoTF,45,2012,alt-rock,0.597,0.834,11,-4.307,1.0,0.0301,0.0276,0.0,0.174,0.52,115.981,261880.0,4.0,False,False,False,False,valence,0.32,0.6432099309828097
1872,Matthew West,Forgiveness,0CKKKckCxCLgGMBN9r3SCR,45,2012,alt-rock,0.407,0.669,0,-5.166,1.0,0.0337,0.00737,1.13e-05,0.135,0.197,178.21,267347.0,4.0,False,False,True,False,instrumentalness,0.0,1.904231981946392
